ts,equity
23852647,999375
23856432,999375
23861206,999375
23864915,999375
23867339,999375
23869861,999375
23874022,999375
23878973,999375
23884544,999375
23889369,999375
23892486,999375
23895719,999375
23898950,999375
23903258,999375
23908043,999375
23911254,999375
23915525,999375
23920062,999375
23922611,999379
23926639,999379
23931467,999379
23934556,999379
23939664,999379
23944371,999379
23947830,999379
23952238,999379
23954583,999379
23958626,999379
23960008,999379
23964899,999379
23968122,999379
23971248,999379
23976785,999379
23979697,999379
23985371,999379
23989487,999379
23994063,999379
23997088,999379
24002304,999379
24004858,999379
24008378,999383
24012050,999383
24015367,999383
24018285,999383
24022721,999383
24025782,999383
24030709,999383
24034041,999383
24036956,999383
24039901,999383
24043244,999383
24048179,999383
24052067,999383
24056544,999383
24061668,999383
24066106,999383
24068626,999383
24072100,999383
24076715,999383
24081134,999383
24085333,999383
24089874,999383
24094426,999383
24098349,999383
24101969,999383
24104765,999383
24107502,999383
24112014,999383
24116520,999383
24119747,999383
24125000,999383
24128739,999383
24132472,999383
24136870,999383
24139976,999387
24144002,999387
24148122,999387
24152349,999387
24156031,999387
24160570,999387
24165129,999387
24170882,999387
24175426,999387
24178957,999387
24182190,999387
24184996,999387
24187957,999387
24191511,999387
24195893,999387
24199600,999387
24202409,999387
24205355,999387
24209448,999387
24213300,999387
24216924,999387
24219340,999387
24225151,999387
24230837,999387
24233735,999387
24239724,999387
24242934,999387
24245752,999390
24251796,999390
24254971,999390
24260259,999390
24263647,999390
24268748,999390
24270095,999390
24274034,999390
24278987,999390
24281521,999390
24284923,999390
24287406,999390
24289568,999390
24292515,999390
24296529,999390
24298889,999390
24302435,999392
24306726,999392
24309297,999392
24312560,999392
24317561,999392
24322167,999392
24325137,999392
24329442,999392
24335049,999392
24337757,999394
24340480,999394
24343986,999394
24348623,999394
24351590,999394
24354185,999394
24358410,999394
24362494,999394
24366587,999394
24370182,999394
24375286,999394
24378382,999394
24380931,999399
24383440,999399
24388641,999398
24391402,999398
24395301,999398
24399738,999398
24401870,999398
24403961,999398
24408822,999398
24411940,999398
24415257,999398
24420418,999398
24423581,999398
24427828,999398
24430212,999398
24433034,999398
24437972,999398
24440735,999398
24444083,999398
24446469,999399
24451695,999399
24454955,999399
24459272,999399
24461762,999399
24464894,999399
24467859,999399
24471994,999399
24476862,999399
24479717,999399
24484172,999399
24488690,999399
24491498,999399
24494677,999399
24497215,999399
24502156,999399
24506554,999399
24509338,999399
24512503,999399
24516163,999399
24521104,999399
24524375,999399
24527492,999399
24532195,999399
24535413,999399
24539500,999399
24543655,999399
24547920,999399
24551670,999399
24556223,999399
24559825,999399
24562363,999399
24566136,999399
24570301,999399
24574102,999400
24579500,999400
24584148,999400
24588482,999400
24593346,999400
24597548,999400
24601215,999400
24605532,999400
24608331,999400
24612842,999402
24615393,999402
24620199,999402
24623220,999402
24625675,999402
24630766,999402
24635507,999402
24640347,999402
24643261,999402
24647965,999402
24652493,999402
24655700,999402
24658441,999402
24663357,999402
24666048,999402
24668984,999402
24673183,999402
24677698,999402
24681656,999402
24684595,999402
24689014,999402
24694861,999402
24697259,999402
24701765,999402
24704412,999402
24709144,999402
24713355,999402
24718231,999402
24722083,999402
24724531,999402
24729755,999402
24732695,999402
24737008,999402
24741682,999402
24745506,999403
24748333,999403
24753306,999403
24756519,999403
24758837,999403
24761911,999404
24764402,999404
24768195,999404
24772008,999404
24775502,999404
24780686,999404
24783985,999404
24788960,999404
24791309,999404
24795154,999404
24800299,999404
24805210,999404
24808522,999404
24813320,999404
24817768,999404
24821599,999404
24826203,999404
24830740,999405
24833385,999405
24837964,999405
24842413,999405
24845297,999405
24849103,999406
24853300,999406
24857597,999406
24860262,999406
24864817,999407
24868023,999407
24874039,999407
24876817,999407
24882032,999407
24884801,999407
24889590,999407
24893156,999407
24897533,999407
24902364,999407
24904918,999407
24908840,999407
24913111,999407
24918708,999407
24923026,999407
24926850,999407
24929876,999407
24936517,999407
24939510,999407
24941990,999407
24946990,999407
24949424,999407
24952708,999407
24955665,999407
24960229,999407
24964786,999407
24968457,999407
24971068,999407
24975919,999407
